year,exp,type,zone,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max,tko_ok,tko_ko,tko,tko_ok_thr_min_per,tko_ok_thr_mid_per,tko_ok_thr_max_per,tko_ok_per,tko_ko_per,tko_per,tko_ok_thr_min_per_loess,tko_ko_per_loess
2083,ssp585,Narrowbody,Temperate,542558,519874,183546,1245978,246142,1492120,0.363615526901322,0.348412996273758,0.123010213655738,0.835038736830818,0.164961263169182,1,0.362969354600724,0.164760521621583
2083,ssp585,Widebody,Temperate,25429,569678,474598,1069705,422415,1492120,0.0170421949977214,0.381791008766051,0.318069592257995,0.716902796021768,0.283097203978232,1,0.0163708333557231,0.283598449491083
2084,ssp126,Narrowbody,Temperate,552627,518379,185047,1256053,240155,1496208,0.36935172115107,0.346461855570883,0.123677322939057,0.83949089966101,0.16050910033899,1,0.37063591783463,0.160463096690941
2084,ssp126,Widebody,Temperate,25916,573878,482428,1082222,413986,1496208,0.0173211211275438,0.383554960272903,0.322433779260638,0.723309860661085,0.276690139338915,1,0.0182988404063055,0.276523702220636
2084,ssp245,Narrowbody,Temperate,552833,516152,185794,1254779,241429,1496208,0.369489402542962,0.344973426154652,0.124176585073733,0.838639413771347,0.161360586228653,1,0.36799055771435,0.161930017682091
2084,ssp245,Widebody,Temperate,28354,572176,479149,1079679,416529,1496208,0.0189505737170233,0.382417417899116,0.320242239046977,0.721610230663116,0.278389769336884,1,0.0175616316138584,0.279000944216654
2084,ssp370,Narrowbody,Temperate,543821,522464,184455,1250740,245468,1496208,0.363466175825821,0.349192090939228,0.123281656026435,0.835939922791484,0.164060077208516,1,0.364308174124389,0.163800098978631
2084,ssp370,Widebody,Temperate,24251,574225,474890,1073366,422842,1496208,0.016208307935795,0.383786879899052,0.317395709687423,0.71739089752227,0.28260910247773,1,0.0163134641993646,0.282095704002155
2084,ssp585,Narrowbody,Temperate,544405,520713,184291,1249409,246799,1496208,0.363856495888272,0.348021799108145,0.123172045597938,0.835050340594356,0.164949659405644,1,0.362691371246266,0.164896655561462
2084,ssp585,Widebody,Temperate,24741,572443,475397,1072581,423627,1496208,0.0165358025087421,0.382595869023558,0.317734566316983,0.716866237849283,0.283133762150717,1,0.0162911095413378,0.283833108543663
2085,ssp126,Narrowbody,Temperate,550935,515665,184804,1251404,240716,1492120,0.369229686620379,0.345592177572849,0.123853309385304,0.838675173578533,0.161324826421467,1,0.370650264885297,0.160467239865282
2085,ssp126,Widebody,Temperate,25586,572194,480059,1077839,414281,1492120,0.017147414417071,0.383477200225183,0.321729485564164,0.722354100206418,0.277645899793582,1,0.0183081961425463,0.276523222358827
2085,ssp245,Narrowbody,Temperate,545556,518412,184502,1248470,243650,1492120,0.365624748679731,0.347433182317776,0.123650912795218,0.836708843792725,0.163291156207276,1,0.367950791478064,0.161946929064113
2085,ssp245,Widebody,Temperate,25205,570378,476704,1072287,419833,1492120,0.0168920730236174,0.382260139935126,0.319481006889526,0.71863321984827,0.28136678015173,1,0.0175564736201911,0.27903666367826
2085,ssp370,Narrowbody,Temperate,545356,518681,184053,1248090,244030,1492120,0.365490711202852,0.347613462724178,0.123349998659625,0.836454172586655,0.163545827413345,1,0.364182944032636,0.163858388401516
2085,ssp370,Widebody,Temperate,25703,571243,475229,1072175,419945,1492120,0.017225826341045,0.382839852022626,0.318492480497547,0.718558158861218,0.281441841138782,1,0.0162842378063733,0.282198798548517
2085,ssp585,Narrowbody,Temperate,543913,518800,184210,1246923,245197,1492120,0.364523630807174,0.34769321502292,0.123455218078975,0.835672063909069,0.164327936090931,1,0.362405008909675,0.165035680789099
2085,ssp585,Widebody,Temperate,25753,569359,475299,1070411,421709,1492120,0.0172593357102646,0.38157721899043,0.318539393614455,0.717375948315149,0.282624051684851,1,0.0162081638834793,0.284073253333405
2086,ssp126,Narrowbody,Temperate,552278,514732,185779,1252789,239331,1492120,0.370129748277618,0.344966892743211,0.124506742085087,0.839603383105916,0.160396616894084,1,0.370665962947013,0.160472149278107
2086,ssp126,Widebody,Temperate,26140,571777,481271,1079188,412932,1492120,0.0175186982280246,0.383197732085891,0.322541752674048,0.723258182987963,0.276741817012037,1,0.0183181053174901,0.276522777581968
2086,ssp245,Narrowbody,Temperate,549516,516240,184995,1250751,241369,1492120,0.368278690721926,0.345977535318875,0.123981315175723,0.838237541216524,0.161762458783476,1,0.36791381671717,0.161962488870627
2086,ssp245,Widebody,Temperate,27258,570644,478157,1076059,416061,1492120,0.0182679677237756,0.382438409779374,0.320454789159049,0.721161166662199,0.278838833337801,1,0.0175525830635666,0.279069753865762
2086,ssp370,Narrowbody,Temperate,543420,520998,183920,1248338,243782,1492120,0.364193228426668,0.349166286893816,0.123260863737501,0.836620379057985,0.163379620942015,1,0.364059589941801,0.163916226150091
2086,ssp370,Widebody,Temperate,23734,572827,475317,1071878,420242,1492120,0.0159062273811758,0.383901428839504,0.318551456987374,0.718359113208053,0.281640886791947,1,0.0162565852050842,0.282300356741472
2086,ssp585,Narrowbody,Temperate,545085,518188,183516,1246789,245331,1492120,0.365309090421682,0.347283060343672,0.122990108034206,0.83558225879956,0.16441774120044,1,0.362109666131888,0.16517770762612
2086,ssp585,Widebody,Temperate,27363,568185,475055,1070603,421517,1492120,0.0183383373991368,0.380790419001153,0.318375867892663,0.717504624292952,0.282495375707048,1,0.0161217086199215,0.28431916069611
2087,ssp126,Narrowbody,Temperate,553584,513869,185907,1253360,238760,1492120,0.371005013001635,0.34438852103048,0.124592526070289,0.839986060102405,0.160013939897595,1,0.37068279306289,0.160477934884922
2087,ssp126,Widebody,Temperate,27063,571578,482121,1080762,411358,1492120,0.018137281183819,0.383064364796397,0.323111411950781,0.724313057930998,0.275686942069003,1,0.0183284301414211,0.276522528797676
2087,ssp245,Narrowbody,Temperate,545380,518727,185346,1249453,242667,1492120,0.365506795700078,0.34764429134386,0.124216550947645,0.837367637991583,0.162632362008418,1,0.367879686825816,0.161976661203106
2087,ssp245,Widebody,Temperate,24715,571807,476872,1073394,418726,1492120,0.016563681205265,0.383217837707423,0.319593598370104,0.719375117282792,0.280624882717208,1,0.0175499850153877,0.279100146210615
2087,ssp370,Narrowbody,Temperate,545559,518374,184606,1248539,243581,1492120,0.365626759241884,0.347407715197169,0.123720612283194,0.836755086722248,0.163244913277752,1,0.363938171730029,0.163973646550102
2087,ssp370,Widebody,Temperate,24212,572352,475946,1072510,419610,1492120,0.0162265769509155,0.383583089831917,0.318973004852157,0.718782671634989,0.281217328365011,1,0.0162305216980285,0.282400344822656
2087,ssp585,Narrowbody,Temperate,541157,520585,183535,1245277,246843,1492120,0.362676594375788,0.348889499504061,0.12300284159451,0.834568935474359,0.165431064525641,1,0.361804741453843,0.165322846394148
2087,ssp585,Widebody,Temperate,23526,571388,472956,1067870,424250,1492120,0.0157668284052221,0.382937029193363,0.316969144572823,0.715673002171407,0.284326997828593,1,0.0160314559884384,0.284571107467579
2088,ssp126,Narrowbody,Temperate,554374,514683,186265,1255322,240886,1496208,0.370519339557067,0.343991610792082,0.124491380877525,0.839002331226674,0.160997668773326,1,0.370700536276038,0.160484706641234
2088,ssp126,Widebody,Temperate,27965,571435,482671,1082071,414137,1496208,0.0186905831274796,0.381922165902067,0.322596189834568,0.723208938864115,0.276791061135885,1,0.0183390328246235,0.276522636913567
2088,ssp245,Narrowbody,Temperate,549250,518822,185569,1253641,242567,1496208,0.36709468202282,0.346757937399078,0.124026204912686,0.837878824334585,0.162121175665416,1,0.367848455198151,0.161989410163022
2088,ssp245,Widebody,Temperate,25802,573265,478262,1077329,418879,1496208,0.0172449285126132,0.383145257878584,0.319649407034316,0.720039593425513,0.279960406574487,1,0.0175487045470577,0.279127772144271
2088,ssp370,Narrowbody,Temperate,540420,525156,184388,1249964,246244,1496208,0.36119309614706,0.350991306021623,0.123236876156256,0.835421278324939,0.164578721675061,1,0.363818749275467,0.164030683927298
2088,ssp370,Widebody,Temperate,23094,573875,473545,1070514,425694,1496208,0.0154350197298771,0.383552955204089,0.316496770502497,0.715484745436463,0.284515254563537,1,0.0162060625877372,0.282498729033705
2088,ssp585,Narrowbody,Temperate,543218,522088,183135,1248441,247767,1496208,0.363063156994215,0.348940788981211,0.122399425748292,0.834403371723718,0.165596628276282,1,0.361489633416478,0.165471207414805
2088,ssp585,Widebody,Temperate,24041,572386,474706,1071133,425075,1496208,0.0160679531188177,0.382557772716093,0.3172727321335,0.715898457968411,0.284101542031589,1,0.0159371182268041,0.284829370483611
2089,ssp126,Narrowbody,Temperate,551299,513740,186220,1251259,240861,1492120,0.369473634828298,0.344302066857893,0.124802294721604,0.838577996407796,0.161422003592204,1,0.370718973629569,0.160492574502549
2089,ssp126,Widebody,Temperate,26660,570360,480234,1077254,414866,1492120,0.0178671956679087,0.382248076562207,0.321846768356432,0.721962040586548,0.278037959413452,1,0.0183497755773815,0.276523262837257
2089,ssp245,Narrowbody,Temperate,547502,517893,184591,1249986,242134,1492120,0.366928933329759,0.347085355065276,0.123710559472429,0.837724847867464,0.162275152132536,1,0.367820175228321,0.162000699851847
2089,ssp245,Widebody,Temperate,25100,572452,477105,1074657,417463,1492120,0.0168217033482562,0.383650108570356,0.319749752030668,0.72022156394928,0.27977843605072,1,0.0175487667299794,0.279152563098185
2089,ssp370,Narrowbody,Temperate,544224,518908,184156,1247288,244832,1492120,0.36473205908372,0.347765595260435,0.123419027960218,0.835916682304372,0.164083317695628,1,0.36370138245626,0.164087372607427
2089,ssp370,Widebody,Temperate,25095,569584,476430,1071109,421011,1492120,0.0168183524113342,0.381728011151918,0.319297375546203,0.717843739109455,0.282156260890545,1,0.0161832231767416,0.282595475616256
2089,ssp585,Narrowbody,Temperate,535575,525289,183261,1244125,247995,1492120,0.358935608396108,0.352042060960244,0.122819210251186,0.833796879607538,0.166203120392462,1,0.361163740560729,0.165622901009716
2089,ssp585,Widebody,Temperate,22317,570929,470912,1064158,427962,1492120,0.0149565718574914,0.382629413183926,0.315599281559124,0.713185266600542,0.286814733399459,1,0.0158384075727925,0.285094226580008
2090,ssp126,Narrowbody,Temperate,546935,518361,185281,1250577,241543,1492120,0.366548937082808,0.347399002761172,0.124172988767659,0.83812092861164,0.16187907138836,1,0.370737886166593,0.160501648424373
2090,ssp126,Widebody,Temperate,24247,573614,477304,1075165,416955,1492120,0.0162500335093692,0.384428866311021,0.319883119320162,0.720562019140552,0.279437980859448,1,0.0183605206099792,0.276524567476362
2090,ssp245,Narrowbody,Temperate,550315,515405,184826,1250546,241574,1492120,0.368814170442056,0.345417928852907,0.123868053507761,0.838100152802724,0.161899847197276,1,0.367794900310477,0.162010494371056
2090,ssp245,Widebody,Temperate,27315,570134,479280,1076729,415391,1492120,0.018306168404686,0.382096614213334,0.321207409591722,0.721610192209742,0.278389807790258,1,0.017550196635556,0.27917445050381
2090,ssp370,Narrowbody,Temperate,544139,519583,183686,1247408,244712,1492120,0.364675093156046,0.3482179717449,0.123104039889553,0.835997104790499,0.164002895209501,1,0.363586131150552,0.164143746916238
2090,ssp370,Widebody,Temperate,24499,572156,475134,1071789,420331,1492120,0.0164189207302362,0.383451733104576,0.31842881269603,0.718299466530842,0.281700533469158,1,0.0161620187675728,0.282690550811944
2090,ssp585,Narrowbody,Temperate,539800,522718,183355,1245873,246247,1492120,0.361767150095167,0.350319009194971,0.122882207865319,0.834968367155457,0.165031632844543,1,0.360826461427534,0.165778037500505
2090,ssp585,Widebody,Temperate,23090,571457,472818,1067365,424755,1492120,0.0154746267056269,0.382983272122886,0.316876658713776,0.715334557542289,0.284665442457711,1,0.0157350362641778,0.28536595259257
2091,ssp126,Narrowbody,Temperate,552965,514461,186169,1253595,238525,1492120,0.370590167010696,0.344785271962041,0.124768115165,0.840143554137737,0.159856445862263,1,0.370757369311799,0.160511893266557
2091,ssp126,Widebody,Temperate,27861,571602,481083,1080546,411574,1492120,0.0186720907165644,0.383080449293623,0.322415757445782,0.724168297455969,0.275831702544031,1,0.0183713203304333,0.276526477975234
2091,ssp245,Narrowbody,Temperate,548960,515142,185848,1249950,242170,1492120,0.367906066536204,0.345241669570812,0.12455298501461,0.837700721121626,0.162299278878374,1,0.367772613969755,0.162018782001455
2091,ssp245,Widebody,Temperate,25405,571508,478278,1075191,416929,1492120,0.0170261105004959,0.38301745167949,0.32053588183256,0.720579444012546,0.279420555987454,1,0.0175529385210033,0.279193403992725
2091,ssp370,Narrowbody,Temperate,544359,517320,184711,1246390,245730,1492120,0.364822534380613,0.346701337694019,0.123790981958556,0.835314854033188,0.164685145966812,1,0.363472880247119,0.164199878820036
2091,ssp370,Widebody,Temperate,25758,570139,474473,1070370,421750,1492120,0.0172626866471866,0.382099965150256,0.317985818834946,0.717348470632389,0.282651529367611,1,0.0161424333172673,0.282784091924159
2091,ssp585,Narrowbody,Temperate,537722,523217,183571,1244510,247610,1492120,0.360374500710399,0.350653432699783,0.123026968340348,0.834054901750529,0.165945098249471,1,0.360477679107641,0.165936616298264
2091,ssp585,Widebody,Temperate,23131,571455,471561,1066147,425973,1492120,0.015502104388387,0.382981931748117,0.316034233171595,0.714518269308099,0.285481730691902,1,0.0156269439340748,0.285644595509688
2092,ssp126,Narrowbody,Temperate,557518,513454,185875,1256847,239361,1496208,0.372620651674099,0.343170200934629,0.12423072193171,0.840021574540438,0.159978425459562,1,0.370777720253427,0.160523171042208
2092,ssp126,Widebody,Temperate,28100,572852,483724,1084676,411532,1496208,0.0187808112241079,0.382869226738528,0.323299968988269,0.724950006950905,0.275049993049095,1,0.0183823556683143,0.276528773884199
2092,ssp245,Narrowbody,Temperate,549843,518687,185027,1253557,242651,1496208,0.367491017291713,0.34666770930245,0.12366395581363,0.837822682407794,0.162177317592206,1,0.367753251100923,0.162025586243669
2092,ssp245,Widebody,Temperate,25835,574254,477729,1077818,418390,1496208,0.0172669842695668,0.38380626223092,0.319293173141702,0.720366419642189,0.279633580357811,1,0.0175569176979557,0.279209459709934
2092,ssp370,Narrowbody,Temperate,544028,521472,184111,1249611,246597,1496208,0.363604525573984,0.348529081518078,0.123051741469101,0.835185348561163,0.164814651438837,1,0.363361464200142,0.16425580017517
2092,ssp370,Widebody,Temperate,25180,572114,474288,1071582,424626,1496208,0.0168292109118518,0.382375979810294,0.316993359212088,0.716198549934234,0.283801450065766,1,0.0161244350751644,0.282876257030477
2092,ssp585,Narrowbody,Temperate,543394,520613,184328,1248335,247873,1496208,0.363180787697967,0.347954963481013,0.123196774779977,0.834332525958958,0.165667474041042,1,0.360117865389793,0.166098530512245
2092,ssp585,Widebody,Temperate,25815,570297,474194,1070306,425902,1496208,0.0172536171441404,0.381161576465304,0.316930533722584,0.715345727332029,0.284654272667971,1,0.015514350361252,0.285929931439091
2093,ssp126,Narrowbody,Temperate,552915,513124,186206,1252245,239875,1492120,0.370556657641477,0.343889231429108,0.124792912098223,0.839238801168807,0.160761198831193,1,0.37079902267991,0.160535437436721
2093,ssp126,Widebody,Temperate,27752,571114,479480,1078346,413774,1492120,0.0185990402916656,0.382753397850039,0.3213414470686,0.722693885210305,0.277306114789695,1,0.0183936816162371,0.276531394719835
2093,ssp245,Narrowbody,Temperate,545579,519430,184431,1249440,242680,1492120,0.365640162989572,0.348115433075088,0.123603329490926,0.837358925555585,0.162641074444415,1,0.367736792152576,0.162030924028891
2093,ssp245,Widebody,Temperate,24284,573275,475570,1073129,418991,1492120,0.0162748304425917,0.384201672787711,0.318721014395625,0.719197517625928,0.280802482374072,1,0.0175621308194437,0.279222648857027
2093,ssp370,Narrowbody,Temperate,537579,525186,183501,1246266,245854,1492120,0.36027866391443,0.351973031659652,0.122980055223441,0.835231750797523,0.164768249202477,1,0.36325186723588,0.164311485142453
2093,ssp370,Widebody,Temperate,22619,572588,472113,1067320,424800,1492120,0.0151589684475779,0.383741254054634,0.31640417660778,0.715304399109991,0.284695600890009,1,0.0161080157822491,0.282967043533813
2093,ssp585,Narrowbody,Temperate,536856,523778,182967,1243601,248519,1492120,0.359794118435515,0.351029407822427,0.122622175160175,0.833445701418117,0.166554298581884,1,0.35974730186192,0.166263731011309
2093,ssp585,Widebody,Temperate,23598,570042,470970,1064610,427510,1492120,0.0158150818968984,0.38203495697397,0.315638152427419,0.713488191298287,0.286511808701713,1,0.0153973880019638,0.286221830895584
2094,ssp126,Narrowbody,Temperate,548224,516412,185505,1250141,241979,1492120,0.367412808621291,0.346092807548991,0.124323110741763,0.837828726912045,0.162171273087955,1,0.370821360279686,0.160548648135492
2094,ssp126,Widebody,Temperate,25574,570975,478826,1075375,416745,1492120,0.0171393721684583,0.382660241803608,0.320903144519208,0.720702758491274,0.279297241508726,1,0.0184053531668162,0.276534279998722
2094,ssp245,Narrowbody,Temperate,550193,516247,185235,1251675,240445,1492120,0.36873240758116,0.345982226630566,0.124142160147977,0.838856794359703,0.161143205640297,1,0.36772321757331,0.162034812288314
2094,ssp245,Widebody,Temperate,26172,572158,479370,1077700,414420,1492120,0.0175401442243251,0.383453073479345,0.321267726456317,0.722260944159987,0.277739055840013,1,0.0175685745384979,0.279233002635591
2094,ssp370,Narrowbody,Temperate,540810,521293,184039,1246142,245978,1492120,0.362444039353403,0.349363992172211,0.123340616036244,0.835148647561858,0.164851352438142,1,0.363144073580591,0.164366907882701
2094,ssp370,Widebody,Temperate,25066,570250,473038,1068354,423766,1492120,0.0167989169771868,0.382174355949924,0.317024099938343,0.715997372865453,0.284002627134547,1,0.0160931671795066,0.283056448837083
2094,ssp585,Narrowbody,Temperate,531143,529928,181674,1242745,249375,1492120,0.355965337908479,0.355151060236442,0.121755622872155,0.832872021017076,0.167127978982924,1,0.359366270111952,0.166432168664313
2094,ssp585,Widebody,Temperate,21060,572008,468102,1061170,430950,1492120,0.0141141463153098,0.383352545371686,0.313716055008981,0.711182746695976,0.288817253304024,1,0.0152761893124645,0.286520164393972
2095,ssp126,Narrowbody,Temperate,552819,513293,185806,1251918,240202,1492120,0.370492319652575,0.34400249309707,0.124524837144466,0.83901964989411,0.16098035010589,1,0.37084481674119,0.160562758823913
2095,ssp126,Widebody,Temperate,27579,569879,481165,1078623,413497,1492120,0.0184830978741656,0.381925716430314,0.322470712811302,0.722879527115782,0.277120472884218,1,0.0184174253126666,0.276537369237436
2095,ssp245,Narrowbody,Temperate,549508,516017,185322,1250847,241273,1492120,0.368273329222851,0.345828083532156,0.12420046645042,0.838301879205426,0.161698120794574,1,0.367712507811719,0.162037267953132
2095,ssp245,Widebody,Temperate,26132,570793,480179,1077104,415016,1492120,0.0175133367289494,0.382538267699649,0.321809908050291,0.721861512478889,0.278138487521111,1,0.0175762455081488,0.279240552247214
2095,ssp370,Narrowbody,Temperate,539870,524012,183018,1246900,245220,1492120,0.361814063212074,0.351186231670375,0.122656354716779,0.835656649599228,0.164343350400772,1,0.363038067460534,0.164422042556726
2095,ssp370,Widebody,Temperate,22401,573663,473287,1069351,422769,1492120,0.0150128675977803,0.384461705492856,0.317190976597057,0.716665549687693,0.283334450312307,1,0.0160798810079219,0.283144470343201
2095,ssp585,Narrowbody,Temperate,533571,527251,182066,1242888,249232,1492120,0.357592552877785,0.353356968608423,0.122018336326837,0.832967857813044,0.167032142186955,1,0.358975051727819,0.166603794340118
2095,ssp585,Widebody,Temperate,21295,571875,470155,1063325,428795,1492120,0.014271640350642,0.383263410449562,0.315091949709139,0.712627000509342,0.287372999490658,1,0.0151508867490083,0.286824802449059
2096,ssp126,Narrowbody,Temperate,556069,513776,187220,1257065,239143,1496208,0.371652203436955,0.343385411653995,0.125129661116636,0.840167276207586,0.159832723792414,1,0.370869475752857,0.160577725187382
2096,ssp126,Widebody,Temperate,28013,571896,483962,1083871,412337,1496208,0.018722664228503,0.382230278143146,0.323459037780843,0.724411980152492,0.275588019847508,1,0.0184299530464031,0.276540601952557
2096,ssp245,Narrowbody,Temperate,551480,515827,185100,1252407,243801,1496208,0.368585116507865,0.344756210366473,0.123712745821437,0.837054072695775,0.162945927304225,1,0.367704643316398,0.162038307954539
2096,ssp245,Widebody,Temperate,28136,571735,478125,1077996,418212,1496208,0.0188048720498754,0.382122672783463,0.319557842225145,0.720485387058484,0.279514612941516,1,0.0175851403814272,0.279245328893487
2096,ssp370,Narrowbody,Temperate,539639,526385,183763,1249787,246421,1496208,0.360671109899158,0.351812715879076,0.122819153486681,0.835302979264915,0.164697020735085,1,0.362933833101968,0.164476863325344
2096,ssp370,Widebody,Temperate,22437,574368,473864,1070669,425539,1496208,0.0149959096596195,0.38388245484585,0.316709976153048,0.715588340658518,0.284411659341482,1,0.0160681490084804,0.283231105455084
2096,ssp585,Narrowbody,Temperate,536371,527713,183047,1247131,249077,1496208,0.358486921604483,0.352700293007389,0.122340610396415,0.833527825008288,0.166472174991712,1,0.358573928297452,0.166778558907583
2096,ssp585,Widebody,Temperate,21961,574056,471083,1067100,429108,1496208,0.0146777720744709,0.383673927689198,0.314851277362506,0.713202977126175,0.286797022873825,1,0.0150216127678495,0.287135615575653
2097,ssp126,Narrowbody,Temperate,554907,511654,186770,1253331,238789,1492120,0.371891670911187,0.34290405597405,0.12517089778302,0.839966624668257,0.160033375331743,1,0.370895421003122,0.16059350291129
2097,ssp126,Widebody,Temperate,28341,568743,483646,1080730,411390,1492120,0.0189937806610728,0.381164383561644,0.32413344771198,0.724291611934697,0.275708388065303,1,0.0184429913606403,0.276543917660661
2097,ssp245,Narrowbody,Temperate,545435,520706,184010,1250151,241969,1492120,0.365543656006219,0.348970592177573,0.123321180602096,0.837835428785889,0.162164571214111,1,0.367699604535944,0.162037949223728
2097,ssp245,Widebody,Temperate,24667,573168,476688,1074523,417597,1492120,0.0165315122108141,0.384129962737581,0.319470283891376,0.720131758839772,0.279868241160228,1,0.0175952558113636,0.279247363775998
2097,ssp370,Narrowbody,Temperate,542919,520794,183779,1247492,244628,1492120,0.363857464547087,0.349029568667399,0.123166367316302,0.836053400530788,0.163946599469212,1,0.36283135473115,0.164531344349368
2097,ssp370,Widebody,Temperate,23359,572893,474244,1070496,421624,1492120,0.0156549071120285,0.383945661206873,0.31783234592392,0.717432914242822,0.282567085757178,1,0.0160579629221669,0.283316351575645
2097,ssp585,Narrowbody,Temperate,533086,527279,182957,1243322,248798,1492120,0.357267511996354,0.353375733855186,0.122615473286331,0.833258719137871,0.166741280862129,1,0.358163181408779,0.166956413235567
2097,ssp585,Widebody,Temperate,21442,571475,469727,1062644,429476,1492120,0.0143701578961478,0.382995335495805,0.314805109508619,0.712170602900571,0.287829397099429,1,0.0148884998252426,0.287452474288556
2098,ssp126,Narrowbody,Temperate,557616,509496,186644,1253756,238364,1492120,0.373707208535507,0.341457791598531,0.125086454172587,0.840251454306624,0.159748545693376,1,0.370922736180423,0.160610047681034
2098,ssp126,Widebody,Temperate,29081,570446,482358,1081885,410235,1492120,0.0194897193255234,0.382305712677265,0.323270246360883,0.725065678363671,0.27493432163633,1,0.0184565952479931,0.276547255878329
2098,ssp245,Narrowbody,Temperate,550862,514451,186042,1251355,240765,1492120,0.369180762941318,0.344778570088197,0.124683001367182,0.838642334396697,0.161357665603303,1,0.36769737191895,0.162036208691892
2098,ssp245,Widebody,Temperate,26612,570931,479857,1077400,414720,1492120,0.0178350266734579,0.382630753558695,0.321594107712516,0.722059887944669,0.277940112055331,1,0.0176065884509886,0.279246688096335
2098,ssp370,Narrowbody,Temperate,541050,521230,184111,1246391,245729,1492120,0.362604884325657,0.349321770366995,0.12338886952792,0.835315524220572,0.164684475779428,1,0.36273061657434,0.164585459789612
2098,ssp370,Widebody,Temperate,22975,571392,475332,1069699,422421,1492120,0.0153975551564217,0.3829397099429,0.31856150979814,0.716898774897461,0.283101225102539,1,0.0160493144899668,0.283400206107801
2098,ssp585,Narrowbody,Temperate,533326,527299,182276,1242901,249219,1492120,0.357428356968608,0.353389137602874,0.122159075677559,0.832976570249042,0.167023429750958,1,0.357743092649732,0.16713730819293
2098,ssp585,Widebody,Temperate,20258,572268,470864,1063390,428730,1492120,0.0135766560330268,0.383526794091628,0.315567112564673,0.712670562689328,0.287329437310672,1,0.0147516803774417,0.287775249102576
2099,ssp126,Narrowbody,Temperate,553469,513151,186145,1252765,239355,1492120,0.37092794145243,0.343907326488486,0.124752030667775,0.839587298608691,0.160412701391309,1,0.370951504973193,0.160627315182008
2099,ssp126,Widebody,Temperate,27977,570357,481719,1080053,412067,1492120,0.0187498324531539,0.382246066000054,0.322841996622256,0.723837895075463,0.276162104924537,1,0.0184708197010762,0.276550556122137
2099,ssp245,Narrowbody,Temperate,551323,515219,185338,1251880,240240,1492120,0.369489719325523,0.34529327399941,0.12421118944857,0.838994182773504,0.161005817226497,1,0.367697925914012,0.162033103290226
2099,ssp245,Widebody,Temperate,27392,570704,479570,1077666,414454,1492120,0.0183577728332842,0.382478621022438,0.321401763933196,0.722238157788918,0.277761842211082,1,0.0176191349533327,0.279243333056087
2099,ssp370,Narrowbody,Temperate,544888,518367,183873,1247128,244992,1492120,0.365177063506957,0.347403023885478,0.123229364930435,0.83580945232287,0.164190547677131,1,0.362631602857795,0.164639183806891
2099,ssp370,Widebody,Temperate,25943,569940,475579,1071462,420658,1492120,0.0173866713132992,0.381966597860762,0.318727046082085,0.718080315256146,0.281919684743854,1,0.0160421954528652,0.283482666454467
2099,ssp585,Narrowbody,Temperate,533191,527445,181675,1242311,249809,1492120,0.357337881671715,0.353486984960995,0.121756293059539,0.83258115969225,0.16741884030775,1,0.35731394360824,0.167321194648531
2099,ssp585,Widebody,Temperate,21595,572356,468472,1062423,429697,1492120,0.0144726965659598,0.383585770581455,0.313964024341206,0.71202249148862,0.28797750851138,1,0.0146112868807012,0.288103810532517
2100,ssp126,Narrowbody,Temperate,553393,512358,186225,1251976,240144,1492120,0.370877007211216,0.343375867892663,0.124805645658526,0.839058520762405,0.160941479237595,1,0.37098181106987,0.160645261099607
2100,ssp126,Widebody,Temperate,26823,571215,481257,1079295,412825,1492120,0.0179764362115648,0.382821086775863,0.322532370050666,0.723329893038094,0.276670106961907,1,0.0184857197125045,0.276553757908664
2100,ssp245,Narrowbody,Temperate,546861,517513,184953,1249327,242793,1492120,0.366499343216363,0.346830683859207,0.123953167305579,0.837283194381149,0.162716805618851,1,0.367701246969724,0.162028649949922
2100,ssp245,Widebody,Temperate,26255,571895,474903,1073053,419067,1492120,0.0175957697772297,0.38327681419725,0.318273999410235,0.719146583384714,0.280853416615286,1,0.0176328919714267,0.279237329856843
2100,ssp370,Narrowbody,Temperate,540827,520899,184354,1246080,246040,1492120,0.362455432538938,0.349099938342761,0.123551725062327,0.835107095944026,0.164892904055974,1,0.362534297807775,0.164692490562018
2100,ssp370,Widebody,Temperate,24302,570129,474142,1068573,423547,1492120,0.0162868938155108,0.382093263276412,0.317763986810712,0.716144143902635,0.283855856097365,1,0.0160365975518471,0.283563730018557
2100,ssp585,Narrowbody,Temperate,532865,527669,181455,1241989,250131,1492120,0.357119400584403,0.353637106935099,0.121608851834973,0.832365359354476,0.167634640645525,1,0.356876015872234,0.167508023471229
2100,ssp585,Widebody,Temperate,23568,569659,468129,1061356,430764,1492120,0.0157949762753666,0.381778275205748,0.313734150068359,0.711307401549473,0.288692598450527,1,0.0144674517912754,0.288438029093183
2015,ssp126,Narrowbody,Tropical,253284,341048,69718,664050,100466,764516,0.331299802751022,0.446096615374956,0.0911923360662171,0.868588754192195,0.131411245807805,1,0.332026509301595,0.131732342048378
2015,ssp126,Widebody,Tropical,5488,318056,225575,549119,215397,764516,0.00717839783601651,0.416022686248555,0.29505595697147,0.718257041056041,0.281742958943959,1,0.00674630009442658,0.280812380069467
2015,ssp245,Narrowbody,Tropical,254145,340217,70677,665039,99477,764516,0.332426005472744,0.445009653166186,0.0924467244635822,0.869882383102512,0.130117616897488,1,0.331404279946558,0.13195728120856
