"","file_id","dataset_id","mip_era","activity_drs","institution_id","source_id","experiment_id","member_id","table_id","frequency","grid_label","version","nominal_resolution","variable_id","variable_long_name","variable_units","datetime_start","datetime_end","file_size","data_node","file_url","tracking_id"
"28","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001010600-206501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1221399475,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001010600-206501010000.nc","hdl:21.14100/4d76e535-ef1b-4d29-b30f-43f08a05305e"
"29","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501010600-207001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1220015369,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501010600-207001010000.nc","hdl:21.14100/d12d77ee-351b-49de-a6da-dd0a3e3519c4"
"30","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207001010600-207501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1220842505,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207001010600-207501010000.nc","hdl:21.14100/6f4956ab-a8b8-470c-ac1c-49c3410fe757"
"31","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501010600-208001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1220298063,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501010600-208001010000.nc","hdl:21.14100/d90f3ebe-f160-4d9e-9cfd-d45915ff1630"
"32","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208001010600-208501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1221279169,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208001010600-208501010000.nc","hdl:21.14100/7dc7807a-f900-41c9-8419-c22c3c70a6b2"
"33","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208501010600-209001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1220565060,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208501010600-209001010000.nc","hdl:21.14100/dc58878d-62d1-4365-b57f-e2fb6d5117a3"
"34","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209001010600-209501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1220210894,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209001010600-209501010000.nc","hdl:21.14100/69d6c959-6f16-4b68-93f5-4c263876aa0d"
"35","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501010600-210001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,1220451289,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501010600-210001010000.nc","hdl:21.14100/8dfcb5ac-3499-4970-9f7d-5002898524d1"
"36","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710.sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_210001010600-210101010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.sfcWind.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","sfcWind","Near-Surface Wind Speed","m s-1",NA,NA,244028213,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/sfcWind/gn/v20190710/sfcWind_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_210001010600-210101010000.nc","hdl:21.14100/81c099bb-6480-4ee4-823d-b8d8ba934b55"
"37","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_201501010600-202001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885831242,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_201501010600-202001010000.nc","hdl:21.14100/02bd82b4-2797-4110-b6cc-b6bed0ec4c04"
"38","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202001010600-202501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885961174,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202001010600-202501010000.nc","hdl:21.14100/b61c65fd-a3ac-44c7-9a83-bc9af3bdfc88"
"39","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501010600-203001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885497645,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501010600-203001010000.nc","hdl:21.14100/47d1f868-145f-4289-b0f3-961c7cdf5b1b"
"40","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203001010600-203501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885276812,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203001010600-203501010000.nc","hdl:21.14100/54ad5141-867a-41af-98f3-9f1573084c07"
"41","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203501010600-204001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885627050,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203501010600-204001010000.nc","hdl:21.14100/e1ac60c4-ff20-45ed-8df5-a22d2759adb2"
"42","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_204001010600-204501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885811413,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_204001010600-204501010000.nc","hdl:21.14100/ec65d28b-d352-49b2-ab06-37ef0ffbf9ec"
"43","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_204501010600-205001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885089941,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_204501010600-205001010000.nc","hdl:21.14100/91cb7b61-44b2-4bdf-b4c4-0d0907c0a182"
"44","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205001010600-205501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885271852,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205001010600-205501010000.nc","hdl:21.14100/41f0f123-340c-46a3-90c2-90a6362c39db"
"45","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205501010600-206001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885568119,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205501010600-206001010000.nc","hdl:21.14100/417ae065-2cd5-4cb4-87ab-fc11ebe7ae50"
"46","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001010600-206501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885791683,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001010600-206501010000.nc","hdl:21.14100/c5b1078d-ea35-4843-bd10-6b28fa60a84a"
"47","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501010600-207001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885216425,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501010600-207001010000.nc","hdl:21.14100/366b9309-2bc3-4f4d-a20d-4bc784795471"
"48","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207001010600-207501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885236338,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207001010600-207501010000.nc","hdl:21.14100/8a14ee83-c9f2-4dbb-acd0-2e95c33c9977"
"49","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501010600-208001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885125404,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207501010600-208001010000.nc","hdl:21.14100/aafc9fe7-9361-4d22-9ef2-3e09979c1c72"
"50","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208001010600-208501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885578970,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208001010600-208501010000.nc","hdl:21.14100/3ccb6a92-5c7b-4ed8-b681-3cf398a7d6c9"
"51","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208501010600-209001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885271435,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_208501010600-209001010000.nc","hdl:21.14100/2cd68833-53b0-4f95-a590-0c34ba17ed22"
"52","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209001010600-209501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885122548,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209001010600-209501010000.nc","hdl:21.14100/40e6ea6f-61a8-47bb-9d32-5027b9938c86"
"53","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710.tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501010600-210001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlevPt.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","tas","Near-Surface Air Temperature","K",NA,NA,885265198,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlevPt/tas/gn/v20190710/tas_6hrPlevPt_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_209501010600-210001010000.nc","hdl:21.14100/840764c9-b9ec-42f5-a3b7-b48ed1be483b"
